-0.00756073789451023,-0.00750220496420427,-0.0074736109586715,-0.00743056977217159,-0.00739498859678173,-0.00736529797533528,-0.00733789706253592,-0.00732020109887406,-0.00730767304379764,-0.0073037108808536,-0.00730782731001045,-0.00733007413820103,-0.00738737316741088,-0.00752743142384641,-0.00766756296331657,-0.00780221004374927,-0.00794088163921446,-0.00807480407476618,-0.00819714476307491,-0.00829628116485242,-0.00833139183390012,-0.00833114119187961,-0.00829888284861762,-0.00824850829956103,-0.00818514041054604,-0.00809668281315037,-0.00799591745875676,-0.00788652291673371,-0.00777780958995717,-0.00767737993800622,-0.00756497458547751,-0.00743972110265069,-0.00731226401997524,-0.00716814863571498,-0.00701464400080004,-0.00683507939870739,-0.00663955792697286,-0.00642488547569315,-0.00615485160040456,-0.0058348992292859,-0.00543412742640035,-0.0050971229861613,-0.00476822397092599,-0.00445515615098209,-0.00412109734548475,-0.0038123703800088,-0.00348546677136205,-0.00315028246495165,-0.00279451916218256,-0.00250096950756973,-0.00226488512140725,-0.00207384925773165,-0.00189308279824135,-0.00167850573023818,-0.00145737083731591,-0.00133840759629732,-0.00141935972846596,-0.00161626132794524,-0.00182624066915012,-0.00202496347684728,-0.00228263747315628,-0.00255976602505689,-0.00284795837334254,-0.0031984834874332,-0.00367864657190914,-0.00404061948980732,-0.0040337763540778,-0.00405315022073487,-0.00400872390061774,-0.00396992688435666,-0.00388580961653533,-0.00373339373628523,-0.00360546594565572,-0.0035482262360651,-0.00349490286693105,-0.00342135814776506,-0.00338075810702665,-0.0034191081124601,-0.00351618442638929,-0.00367400472298035,-0.00390879669359628,-0.00439283141217961,-0.00481085149789356,-0.00482684013728368,-0.00472614558652062,-0.00456148942481953,-0.00430770684868817,-0.00397167833050782,-0.00361403529457638,-0.00314253511430801,-0.00253898959365412,-0.00197492524758525,-0.00147419426201056,-0.00069910695324743,-0.000226084010477856,-0.000112228616086285,-0.000246913889370703,-0.000604191927104369,-0.00112918685850527,-0.0019180462599574,-0.00306031453643618,-0.00419655428997123,-0.00482639919414707,-0.00500887392598315,-0.00475284319825264,-0.00417325490973353,-0.00332762661767405,-0.00215654086150585,-0.000712333434493173,-0.00073165156794297
-0.0072584635984321,-0.00722569155818597,-0.00719723674529827,-0.00717943122978951,-0.00717062926578226,-0.00717046667789586,-0.00717922091833197,-0.00719463017174514,-0.00721541998629474,-0.00724232577956156,-0.00727765323146505,-0.00732410096633987,-0.0073871530882367,-0.00747460031532346,-0.00761730112069427,-0.00780675076912822,-0.00801357068645324,-0.00820025994108547,-0.00834708985020551,-0.0084644232045985,-0.00854721362575211,-0.00855962836414393,-0.00851677739518889,-0.00844090661409175,-0.00835899779220474,-0.00824534656832524,-0.00811919890599512,-0.00795780136099774,-0.00782230599958988,-0.00772377557622874,-0.00760532642633959,-0.00745415897669655,-0.00732471285447387,-0.00717897490022099,-0.00701897544625822,-0.00684113615395373,-0.00663556277836059,-0.00638974176257246,-0.00613036070732626,-0.0058233869823225,-0.00548905015350627,-0.00512168240554322,-0.00475616964470178,-0.0043999923363322,-0.00407876708455534,-0.00377266154702583,-0.00345536810928574,-0.00311486015401436,-0.00273720266411549,-0.00239629619985293,-0.00213711874079751,-0.00194209349911198,-0.00176996039841302,-0.00155775308416361,-0.00129988111644995,-0.00114043715880454,-0.00122711923575708,-0.00143369102558916,-0.00164037701629691,-0.00188420063161773,-0.00217952222434105,-0.00245024669291238,-0.00271112117646576,-0.00305099262756408,-0.00352186446898764,-0.0038463719088634,-0.00379746192602987,-0.0037724627322509,-0.00365542033865701,-0.00354773768283612,-0.00339609022240071,-0.00309605635812056,-0.00286434330116078,-0.00253910388595496,-0.00183960511468167,-0.00120921415405573,-0.00165551432268549,-0.0020138539993611,-0.00247722006381262,-0.00243130198276817,-0.00273813922021227,-0.00338046717814178,-0.00378966612973328,-0.00395538270758722,-0.00412798177787002,-0.00439329748918874,-0.00456689671130409,-0.00474799277068294,-0.00476023973808853,-0.00506268486502209,-0.00476328868809184,-0.00400277639816909,-0.0026530469330317,-0.00191302092347556,-0.00163527980375866,-0.00155422834782429,-0.00184960412479146,-0.00265723154530562,-0.00377819555963277,-0.00502124825999306,-0.00625888002464436,-0.00714838255215688,-0.00785755076225536,-0.00787447917068718,-0.00779513469367465,-0.00733928999397671,-0.00585689379065779,-0.00376858495278759,-0.00202776672862615,-0.00204614274521003
-0.00699861529643245,-0.00698083948601375,-0.00696426463613691,-0.0069446492553367,-0.00694518275021747,-0.00694806689550224,-0.00697684213923903,-0.00702284442166806,-0.00707518927955347,-0.00713403169583356,-0.00719691442543878,-0.00726212526226459,-0.00733478847654531,-0.00744037362827162,-0.00758582086796043,-0.00777163460122657,-0.00798556645157051,-0.00821861437882657,-0.00840160026171989,-0.00849904735762768,-0.00859491302703698,-0.00870460850848839,-0.00871410271894688,-0.00861391614369141,-0.00851581816046464,-0.00842241043761425,-0.00830504776642135,-0.00815490905208605,-0.00801862001138065,-0.00788131697715139,-0.00775779521426302,-0.00763976062036321,-0.00747307192959011,-0.007328749293984,-0.00713149517110792,-0.00694324283848815,-0.0067431641319101,-0.00651417903510445,-0.00623642562057585,-0.00592944376938636,-0.00561448400648344,-0.00529193881671403,-0.0049054689434162,-0.0045154201142628,-0.00416998369054104,-0.0038415520628791,-0.00351430290425307,-0.00317109805527166,-0.00282485231082061,-0.00245485522251394,-0.00216687183898098,-0.0019892933865823,-0.00179120215047414,-0.00154138593934948,-0.00133277010696254,-0.00124681042629787,-0.00122789235693048,-0.00127803572172742,-0.00142495586465592,-0.0016904922478234,-0.00212807051415645,-0.0024988348787523,-0.0027726666054683,-0.00308680509120344,-0.00350072216727326,-0.00368641581330045,-0.00377593646906722,-0.00383318536827922,-0.00366539765344561,-0.0034911836371967,-0.00335134752956232,-0.00315114220889864,-0.00289543613733927,-0.00251708934955293,-0.00190583048277983,-0.00136666142160191,-0.00162124655731044,-0.0018818839836959,-0.00250040361303532,-0.00290698643100704,-0.00361658008165482,-0.00399047366664583,-0.0041934953550344,-0.00439752323310721,-0.0044909316442385,-0.00434414292615151,-0.00447673715562835,-0.00449200951090431,-0.00466807507190367,-0.00518292568589107,-0.0062991589586619,-0.00542187317161352,-0.00346000219551235,-0.0026617983002673,-0.00224047187663712,-0.00203517933797688,-0.00240881357073947,-0.0030044422444373,-0.00404350513444057,-0.00444671755440929,-0.0052874671844485,-0.00669268806288609,-0.00742953331551799,-0.00755454565603647,-0.0071765109201441,-0.00582291581687538,-0.00458208888000833,-0.0038079812628572,-0.00205607773175764,-0.00207301965987239
-0.00676328088419918,-0.00676269409232419,-0.00675941146488012,-0.00675528730556961,-0.00674725351786137,-0.00673995922148552,-0.00675557717592559,-0.00679261889044262,-0.00685529656693028,-0.00693507882238517,-0.00702249355965543,-0.00710859114733309,-0.00720127596798563,-0.00727922982337537,-0.00737886293135871,-0.00756203080597751,-0.00778753608472307,-0.0079749617010826,-0.00818852189848932,-0.00834215314959538,-0.00844756341895607,-0.00855840815356089,-0.00867395597348284,-0.00865280536618733,-0.00862145437906619,-0.00852776089974269,-0.00844346947919746,-0.00835014302992112,-0.00823229542395101,-0.00811178992534536,-0.00800958957430424,-0.00788714636018015,-0.00773654707455085,-0.00755986313538754,-0.00735485278909623,-0.00711888751592806,-0.00694855734063804,-0.00671050503686484,-0.00643048966457148,-0.00614164066690635,-0.00580034597268653,-0.00547903200602598,-0.0051527147051666,-0.00479423687788496,-0.00444285678145979,-0.00409527382958669,-0.00374007281918013,-0.00336976285547119,-0.00300270174329746,-0.00266647818382556,-0.00234402518338012,-0.00204464187404575,-0.00179997729492193,-0.00161367432707734,-0.00148862469400456,-0.00146602380619927,-0.00146454713162605,-0.00148618917278073,-0.00160500098065949,-0.00186555996696603,-0.00220951887065939,-0.00265329555777044,-0.00301929684475264,-0.00338238453605463,-0.00365387906230214,-0.00379176203024716,-0.00388084820580133,-0.00395572656892668,-0.00398364165071564,-0.00383368536550992,-0.00363802240659911,-0.00346209657496224,-0.0031855215419337,-0.0027680913030346,-0.00238902517922597,-0.00209539693812845,-0.00219094754175607,-0.00246542770475058,-0.00283447626492683,-0.00326791088187489,-0.00377831264997884,-0.00407287492657307,-0.00425826830888501,-0.00430269234895921,-0.00404729149525322,-0.00367732410347922,-0.00366908558255865,-0.00375991472852123,-0.00406394685533017,-0.00425843832762063,-0.00442855184931984,-0.00426261306218728,-0.00348537230579432,-0.00282548601805022,-0.00241733858743876,-0.00226302258459093,-0.0023602357728566,-0.00263467971480824,-0.00267074904193207,-0.00249835167516285,-0.003404539789506,-0.00379824862194555,-0.00433568686570832,-0.00447432583251167,-0.00408804184159828,-0.00407447440201614,-0.00392412200229592,-0.00324026762099217,-0.00186640945766725,-0.00188321018513754
-0.00654415947298351,-0.00660844975125805,-0.00660263197634486,-0.00656973059757012,-0.00654159570512711,-0.00652662006852842,-0.00652007003503929,-0.00652297165887175,-0.00656671039907455,-0.00663314497086657,-0.00672364953794202,-0.00680729850872341,-0.00690560892687951,-0.00698950868169506,-0.00707763517741719,-0.00719080249895852,-0.00734470449650973,-0.00753805402608716,-0.00776569005484614,-0.00802585514536615,-0.00824247794948372,-0.00839385529487701,-0.00856014266423073,-0.00859985176365188,-0.008629603236582,-0.00856656108637448,-0.00850254382548357,-0.00843478024326778,-0.00835069730502014,-0.00825040440311443,-0.00813655553692883,-0.00801243003863404,-0.00787474342774016,-0.00772760831239963,-0.00755400988717298,-0.00735568590348567,-0.00714270168410851,-0.00689530631451294,-0.00661896729248749,-0.00632440210439771,-0.006030526823306,-0.00573306196665095,-0.0054374378922897,-0.00513392180550452,-0.00482006391576877,-0.00449057771962092,-0.00414580353970912,-0.00378151412504706,-0.00338605067715211,-0.00300972302513912,-0.00267414765278641,-0.00231677937466381,-0.00202347828422466,-0.00186341814702082,-0.00177483003125884,-0.00172201027641853,-0.00172823483126308,-0.00179298868334463,-0.00190341931533269,-0.00214550371461996,-0.00252340558385897,-0.00291526977778594,-0.00334752828729839,-0.00374134531654439,-0.00401709468979708,-0.00417041255337432,-0.0042535599233356,-0.00430713871980251,-0.00434151713405625,-0.00429939401175267,-0.00415595878342031,-0.00392842144567273,-0.00363728817760481,-0.00342098030099179,-0.00313068194473571,-0.00300980721511345,-0.00290099853706148,-0.00306030535566693,-0.00320350132949535,-0.00343846709409294,-0.00388430387626862,-0.00410432449644629,-0.0042281802453593,-0.00416378674954197,-0.00389724565197652,-0.0035381334263688,-0.00338110866158042,-0.00338046796821764,-0.00313069997529947,-0.00283061465687899,-0.00245904609177274,-0.00196224641147797,-0.00167615007452224,-0.00139100759044314,-0.00114291703815442,-0.000880624625783366,-0.000608423786899709,-0.00016929940250282,0.000265792495108386,0.000415816695904958,5.89186899333516e-05,-0.000524556020801481,-0.00105303925208766,-0.00115900579450834,-0.00134101341576204,-0.00193710654241308,-0.00197932033482806,-0.00189348641974957,-0.00080991689904597,-0.000827060016542092
-0.00647413939752456,-0.00652166970247158,-0.00659604075659936,-0.00655403479588437,-0.00647227559641095,-0.00637905032450501,-0.00630390345550735,-0.00625930476551845,-0.00623387692692404,-0.00622156278756453,-0.00625003100898881,-0.00629177868754304,-0.00636923140091763,-0.00648743638245161,-0.0066116063158154,-0.00673903889846697,-0.00689298949909221,-0.0070720503304542,-0.00730982130702786,-0.00764231892306188,-0.00793857705196953,-0.00820066321330941,-0.00843816779434941,-0.00856877109444919,-0.0085674785567387,-0.00851683185577581,-0.0084756595251057,-0.0084242273553575,-0.00836182692957879,-0.00827838039358082,-0.00818286962967981,-0.00806748192010916,-0.00794065858977648,-0.00780121888138434,-0.00764263536823068,-0.00746469719245481,-0.00725811929003765,-0.0070159583322904,-0.00674624421225553,-0.00647866726030234,-0.00621722373778473,-0.00593790131220855,-0.00567641724382232,-0.00542418842262985,-0.00515521988137365,-0.00486673232572092,-0.00456899903216279,-0.00420823147593766,-0.00379897878087504,-0.00335867118304117,-0.00295091887792911,-0.00255283752490573,-0.00232410377388161,-0.00218784672070479,-0.00208473348160935,-0.00204256975603966,-0.00205326393652999,-0.0021289950927923,-0.00225721483350031,-0.00241272076968308,-0.00271240537147286,-0.00316592149012226,-0.0036677034884167,-0.00405019176043973,-0.00427666296848451,-0.00445213921356138,-0.00460394846323071,-0.00476217363156597,-0.00488000446535837,-0.00492640644740704,-0.00471991782995616,-0.00460828910656776,-0.00443384592667209,-0.00434185984910701,-0.00432162487148471,-0.00434910151849427,-0.00448459716488997,-0.004683201269263,-0.00489039570211067,-0.00490651956887586,-0.00486521949873306,-0.00481119696527262,-0.00495540805139587,-0.00474439745303179,-0.00431797470402068,-0.00379619066503667,-0.00314100525023772,-0.00244228707538419,-0.00189530712091113,-0.00140440292056832,-0.000794124339771884,-0.000170067616544145,0.000422896721146093,0.000770986122675635,0.00086147884450535,0.000863646419038473,0.000902108051394977,0.00124041782289988,0.00114242008024723,0.00117313623105209,0.00127268411729753,0.00107104255123913,0.000673997717302532,-0.000416266431156304,-0.0015658822316231,-0.00222866985946883,-0.00241952331561972,-0.00218386648995973,-0.00152443179134601,-0.00154333305266642
-0.00638116642257609,-0.0066173670220399,-0.00676015474430106,-0.0067941852793913,-0.00675586125987324,-0.00660812022841699,-0.00637930036966139,-0.00613929551143383,-0.00595632926558005,-0.00586227611356796,-0.00583135375378151,-0.00580330045830381,-0.00574334913730015,-0.00572220413497221,-0.00563747922997439,-0.00578386187739311,-0.00611978954450364,-0.00633309895207818,-0.00661342935815816,-0.00696102573381864,-0.00747741542289642,-0.0079209683537567,-0.00823349073912536,-0.00839665505880074,-0.00845256263113824,-0.00842673291029884,-0.00839880789164648,-0.00835170535440648,-0.00829843862664204,-0.00824023950659014,-0.00816595208709175,-0.00807257095160149,-0.00797229965206767,-0.00782788370774666,-0.00766322878791231,-0.00752086634714657,-0.00734046384541074,-0.00710667036708252,-0.00685863058359142,-0.00660356554834141,-0.00635153493165659,-0.00612179112156059,-0.00591506072624694,-0.0056883454597494,-0.00547009411923548,-0.00524809403298664,-0.00497971771143395,-0.00462944701511743,-0.00419344511281286,-0.00376633141303633,-0.00329842115620357,-0.00294910569272441,-0.0026968758948002,-0.00252559569166769,-0.00243261579116846,-0.00242426809102277,-0.00242045016571546,-0.00246194374677554,-0.00256114618593244,-0.00278039744470276,-0.00310613148316836,-0.0035079244557162,-0.00391583016669387,-0.00422118243611967,-0.0044974553248332,-0.00469175809992575,-0.00488826112495289,-0.00502357925307256,-0.00516181357337209,-0.00520834596982904,-0.00513826748286428,-0.00505929973042013,-0.00497539024596527,-0.00484593183883122,-0.00481273846382382,-0.00478198848847569,-0.00475920296404753,-0.00469248875687833,-0.00484513132319303,-0.00504873554061691,-0.00505030955513422,-0.00499038877460369,-0.00487787901286656,-0.00470420121616721,-0.00431686828995044,-0.00379433128004387,-0.00306098614406561,-0.00235028893546001,-0.00132673506414227,-0.000757896091643395,0.000349076518250613,0.000974661279039085,0.00139785917557564,0.00159038393606678,0.00149133279813284,0.00192209009702025,0.00249658845709935,0.00209167045825141,0.00110181049407095,0.000764026369804285,0.000390057365959318,6.16270089215387e-05,-0.000813819657754788,-0.00166780929921656,-0.00243928193574966,-0.00314092562337609,-0.0037956926975885,-0.00365450801873615,-0.00266995900585361,-0.00269022015442159
-0.00639052689204779,-0.00681719308870636,-0.00709702182058104,-0.00724128138770599,-0.00725395337116999,-0.00709338415780414,-0.00676591709460361,-0.00630245530158936,-0.00596381546260787,-0.00578218068977897,-0.00570952065054266,-0.00560496507563297,-0.00548356652893689,-0.00545717971637845,-0.00528818360417363,-0.00523230934442629,-0.00519960999815962,-0.00532421780177891,-0.0057064166038934,-0.00616020171522409,-0.00660267260872244,-0.00714446095986406,-0.00766641094706654,-0.00796806079985211,-0.00812136212391378,-0.00820047562110588,-0.00823642475774212,-0.00820692267301286,-0.00816065964694794,-0.00814984661947148,-0.00810431116477909,-0.00805639604331116,-0.00796795623784731,-0.00783157095717905,-0.00761557577773318,-0.00751954583165343,-0.00734252173391429,-0.00717303023822456,-0.00695811660040529,-0.00675870883967184,-0.00657094010179235,-0.00643185236849677,-0.00625492120322016,-0.00599864319202849,-0.00577582077557314,-0.00554870657057547,-0.00531878323768561,-0.0050575667368267,-0.00473181813526135,-0.00434576850511211,-0.00393651540044414,-0.00357798492423176,-0.00323345770294088,-0.00295988182422352,-0.00278347959763731,-0.00271439074345046,-0.00267549373117,-0.00264079766574673,-0.00265715815277638,-0.00277312609993372,-0.00303974933111686,-0.00324345365691311,-0.00346874231303671,-0.00374250944055462,-0.00395171818579044,-0.00414884943964994,-0.00431405816994379,-0.00448028281089385,-0.00464946719697448,-0.00490269597273889,-0.00495452724963083,-0.00472772712915222,-0.00434566211671691,-0.00414391721062418,-0.00402883874701578,-0.00397129349088758,-0.00395967846938546,-0.00384783609422991,-0.00353506314883498,-0.00415594863391369,-0.00443124044263997,-0.00446621413730082,-0.0044499115322944,-0.00406492376211792,-0.00371483437613718,-0.00330586379249556,-0.0029761796936523,-0.00238069125863821,-0.0018815073718581,-0.00130346796335807,-0.000612966684885714,0.000224945110142191,0.00123945108006321,0.0023011403230369,0.00319769216505149,0.00358198907108377,0.0019760174164494,0.000242021830837151,-0.000964407191498807,-0.00186231489828998,-0.00176509736218852,-0.00219745886408325,-0.00291118542426737,-0.00349503759863848,-0.00383301072731743,-0.00404485932458384,-0.00420156428137039,-0.00386726666498115,-0.00284454274497685,-0.00286616119837813
-0.00699585183642021,-0.00747695804246248,-0.00781602575188958,-0.00800449032251394,-0.00801968769535896,-0.00788379648331711,-0.00749508761766943,-0.00691119198011959,-0.00632468295214082,-0.00586463386871312,-0.0055440382276247,-0.00537746221930206,-0.00523137858376074,-0.00498576440708958,-0.0049354527110124,-0.00500368683523761,-0.00524611755626225,-0.00555796086931506,-0.00575745194509156,-0.00595364142815418,-0.006162487694313,-0.00646839313865257,-0.00688643575936348,-0.00728236202284618,-0.00757674817101939,-0.00774882563885711,-0.00786338567916877,-0.00790913536651129,-0.00791069740933736,-0.00788000794312561,-0.00781780402707998,-0.00773309361478989,-0.00761839584737889,-0.0074655788588484,-0.00733936884931647,-0.00718205096376405,-0.00701847793181378,-0.00688346720040771,-0.0067454719805249,-0.00661772663546058,-0.00648001549242771,-0.00631125252813303,-0.00612059142233256,-0.00591091205930576,-0.00571899391148383,-0.00548974451226341,-0.00524816553645751,-0.00502608138266716,-0.00478979694090527,-0.00451419521947685,-0.00419941670017925,-0.00383926227301601,-0.003562122010845,-0.00321165780986318,-0.00296372742413601,-0.00274917690576709,-0.0025271484796365,-0.00238287096799149,-0.00247695101764093,-0.00241535985620748,-0.00237601283620179,-0.00244767564617159,-0.00255457025915489,-0.00271338448558606,-0.00288539242730758,-0.00301630179010102,-0.00314503798004734,-0.00330055155241316,-0.00348327928360525,-0.00365004845313521,-0.00359905033483437,-0.00351299428491891,-0.00317987761992879,-0.00296845330504441,-0.00281216051805765,-0.00270118014823764,-0.00264183018097087,-0.00244761307857207,-0.00230268619723772,-0.00248616923074339,-0.0027658295294722,-0.00313041859508763,-0.00337664716975294,-0.00358679210384748,-0.00354946551788814,-0.00323646913348077,-0.00309791890225224,-0.00289323566420722,-0.0026138998671057,-0.00230613163440825,-0.0019721178275475,-0.00152217078772526,-0.000783937905555733,-0.000175096108037114,-0.000357662744850405,-0.00106663100723896,-0.00182916840294978,-0.00245178684355663,-0.00283629728832729,-0.00264797579259908,-0.00260262395096623,-0.00285990394407881,-0.00315649265911495,-0.00348146035299551,-0.00373323334923562,-0.00385675521653326,-0.0037826407002203,-0.00351565888297317,-0.00277380033339765,-0.00279528231552292
-0.0085667702047226,-0.00875461166640212,-0.00878963090415499,-0.00877287849546812,-0.00866679626106193,-0.00845479029979276,-0.00809518443998272,-0.00747872636637045,-0.00690441186978896,-0.00638424991644441,-0.00592240753375577,-0.00555868099900703,-0.00529040990594076,-0.00516553558378467,-0.00509744341683291,-0.00529908680358287,-0.00547529219728054,-0.0055805125942325,-0.00564845424936017,-0.00574374824076687,-0.00589004857040526,-0.0061196858455964,-0.00643133504667562,-0.00671602282082215,-0.00693834626023683,-0.00711097005260796,-0.00728939924267752,-0.00733283782215451,-0.00735437944371135,-0.00732531893708019,-0.00722995021770628,-0.00710526119691898,-0.00694122304338381,-0.00677808022831944,-0.00662961738824725,-0.00650883887934367,-0.00641555945793932,-0.0063208487630488,-0.00626831292935489,-0.00621995396334855,-0.00613760030324855,-0.00600833106635156,-0.005847455159431,-0.00565816826187218,-0.00547798340252528,-0.00530903833810905,-0.00510763724114733,-0.00491399539406316,-0.00470111067237033,-0.00449104375286934,-0.00425251407105386,-0.00400741753081947,-0.0036601448885392,-0.00310784083679072,-0.00253714727617294,-0.0020542732392134,-0.00171486925468263,-0.00137820238492594,-0.00110503818256486,-0.000889201008509272,-0.000772523119684621,-0.000779272635351871,-0.000874356167982192,-0.00100523017603058,-0.00112879844051058,-0.00121317338110142,-0.00127580713715224,-0.00133276806920409,-0.00138878437575072,-0.00144080274602532,-0.00148862632674455,-0.00152107900641601,-0.00154280596478022,-0.00156069968443659,-0.00151665807174631,-0.0013908450038903,-0.00127733236050713,-0.00113063670991486,-0.00116692081115899,-0.000993576113599844,-0.00088197588579976,-0.00125513398160282,-0.00182219034500701,-0.00219114340744439,-0.00232404917025698,-0.00239743193046175,-0.00251492687040966,-0.00270551867244184,-0.00269159661086735,-0.00251297008035663,-0.00229061923961583,-0.00202544373143798,-0.00175759771906989,-0.00163461538506979,-0.00166029656449403,-0.00183391496662509,-0.00211073197166373,-0.00222073321796397,-0.00225114589031887,-0.00203712508233906,-0.00166923245423856,-0.00172144847373548,-0.00183946540349175,-0.00189765655041474,-0.00204974024734345,-0.00224996751362738,-0.00247182474433671,-0.00264984143378,-0.00241759844749473,-0.00244066724843484
