0.0343856640629693,0.0329906194406123,0.0318264591791198,0.0310898262529383,0.0308316256803956,0.0308929200701646,0.0310853454903309,0.0314726795333718,0.0320997547004559,0.03302324670119,0.0336347011035775,0.0336873800272363,0.0342482888084504,0.0350290055809985,0.0346738970776843,0.033277383292255,0.0313388680716913,0.0298096105079565,0.0294341079371949,0.0298579857899262
0.0345830044450493,0.0331399680157805,0.0320143192875979,0.0313948298809816,0.0311055076528162,0.0312526613007078,0.0315854656431955,0.0318621048998012,0.0321421530600964,0.0332136187213951,0.0327751132440446,0.032518614192916,0.0332618997921235,0.0349924506181882,0.0352892965801631,0.0338587859427872,0.0316785027864553,0.030188307714308,0.0296821761279294,0.0298497548447948
0.0342087557756215,0.0328855165271918,0.0317179079849292,0.0309321090656696,0.0304984834328052,0.030591173977884,0.0311043767409595,0.0317936069332071,0.0322378902825281,0.0322953255711501,0.0327658497640121,0.0323473714876509,0.0322848678806827,0.0343292696644071,0.0360189013413675,0.0338932051497792,0.0314861623458642,0.0299288074996007,0.0292833512536466,0.0292890171028815
0.0336277532017498,0.0324999964379963,0.0312755741591594,0.0302976037757978,0.0299324119593611,0.0296475429769914,0.0297541796597503,0.0309916202530318,0.0326500070317305,0.0324071139101916,0.0346184108741109,0.0348361240966211,0.033723563498003,0.0342675004327535,0.0353413497043714,0.033205341570362,0.0305510801468638,0.0291302241097188,0.0285792206891032,0.0286439133583363
0.03280512796139,0.0317313943124419,0.030788558722494,0.0303995589221631,0.0301892687416856,0.0295350773786033,0.028877675806551,0.031385954079482,0.0337004068244659,0.0351833478723229,0.0355954582047201,0.0365034992903705,0.0350322440928834,0.0331021074859313,0.0326562674365692,0.0314935032102827,0.029758719560323,0.0288165436225009,0.028135474613078,0.0280820517290023
0.0318782464911496,0.031162967314859,0.0310810849137283,0.0312316530314071,0.0310035850425768,0.0299785788693332,0.0296449000985854,0.0328653909069785,0.0355173848085979,0.0351902721166973,0.0348945201220726,0.0366450601334172,0.0364584849023518,0.0319768666120651,0.0296374546198735,0.0292000094789126,0.0291925716421066,0.0288640367005945,0.0283765549489488,0.028268432538225
0.0312088181210193,0.0311072776602284,0.0311734860130087,0.0311721767474926,0.030795936254496,0.0299803759839234,0.030660818829788,0.0338520621387648,0.03669107556688,0.0368068102815771,0.0360790724775734,0.0374501136905296,0.0377606199153887,0.0324650561062266,0.0285792589296053,0.0282571827345617,0.028838534431904,0.0289986177620291,0.0291236411102817,0.0290791817705188
0.0313065230347367,0.0320619415186532,0.0324943877827147,0.0322954749809279,0.0319464303487295,0.0309233175307189,0.0322652971044406,0.0349391813203438,0.037302317606996,0.0376946557787781,0.0371504713305094,0.0378237622107806,0.0367404782085956,0.0328170072363517,0.0295822816522465,0.0287512834154329,0.0293159498872967,0.02945075201659,0.0296882246473354,0.0298645831170673
0.0333091124070131,0.0343162530453978,0.0353742931973248,0.035578340380271,0.0346220629409595,0.0335470415844081,0.0345319375925196,0.0365581174392949,0.038376536057237,0.0392054438410217,0.0386082362137003,0.0377268685116752,0.0358115945929634,0.0332980356033458,0.0310740505992778,0.0301739293602296,0.0301885104323771,0.0299139941022929,0.0299934821809662,0.0307490689090413
0.0348098508132258,0.0361955602526384,0.0381312222762998,0.0387588248105803,0.0382303558400279,0.0360131615957906,0.036527183069743,0.0382827417493796,0.0396583270626611,0.0405796941214819,0.040428174024125,0.0386213968054982,0.0367842749265623,0.0343804769203874,0.0326487578444941,0.0311122315100122,0.0305644219097643,0.0303852810636585,0.0309602705458427,0.0318283601503785
0.0357504030720406,0.0359849168885763,0.0373230892581355,0.0392682211852977,0.0386832471026379,0.0382973608549775,0.039063235739409,0.0396087135227289,0.0399601076866775,0.041028591399547,0.0416514260813021,0.039919395044426,0.037962396566038,0.0361591160270258,0.0333376143468027,0.03062485584809,0.030511278064775,0.0313337836050016,0.0323497358685261,0.0330269132447216
0.0363827246239829,0.0355859735756997,0.0358094999055135,0.0371050566452238,0.0384168063773493,0.0395437021739478,0.0403642073927903,0.0403810735706849,0.0399365587674223,0.040604002147285,0.0418443283610261,0.0409550623371441,0.0402941197738339,0.0385796972697144,0.0346174642687656,0.0318623353540662,0.0314488518124992,0.0328392072303514,0.0339009371977848,0.0343184577636148
