-0.670128196535746,-0.669369217414334,-0.669777174517827,-0.670803636094395,-0.671954196503953,-0.672363245197488,-0.672127976708349,-0.670934920951826,-0.668107664009151,-0.66613353092322,-0.66508408820973,-0.664663010616168,-0.663245802365778,-0.661035787168894,-0.657411126436739,-0.652380953853795,-0.645876647185128,-0.637315389669901,-0.627246497550854,-0.617933310361395,-0.611245415844178,-0.60694683288357,-0.604661768750021,-0.605253128827792,-0.608122753015837,-0.610417902187589,-0.612194110290776,-0.608346542561557,-0.601784312036961,-0.592016617244272,-0.581762913217049,-0.571422627445284,-0.563400430166481,-0.56068091761751,-0.563135594311674,-0.570266612628286,-0.579068502361914,-0.587613927165648,-0.593733550648064,-0.593884814726221,-0.589663231319868,-0.582326741231183,-0.574421268727787,-0.568390175938189,-0.565683709349063,-0.567112220993586,-0.570565211032602,-0.576010912472368,-0.583542143175019,-0.595336483468376
-0.656299679227737,-0.653309760515634,-0.651566199141182,-0.651355475426844,-0.652099570725627,-0.653013835141594,-0.65399611068433,-0.654605136576342,-0.653425115655997,-0.652358749005319,-0.652394774327228,-0.653766318846279,-0.65496100783967,-0.655340557643544,-0.654611115830194,-0.651795393522658,-0.646406067158189,-0.638460759835701,-0.629018027473324,-0.620111770099043,-0.613137549747469,-0.607488210224696,-0.604230400752821,-0.604459289275014,-0.605746962137778,-0.607083639063077,-0.607543660210388,-0.604462290422801,-0.598884863060047,-0.590544947269139,-0.580332709847687,-0.569769052912587,-0.563123126702838,-0.562298528065878,-0.566665645589452,-0.574561552159608,-0.585466450855145,-0.595240681893336,-0.599793897994269,-0.598185484251541,-0.592047203745916,-0.584516271578675,-0.576697453725851,-0.570696620518282,-0.568481911623237,-0.568820205373395,-0.571206940213442,-0.575915743115916,-0.583803092354674,-0.596173061186165
-0.645541940343809,-0.640622616706467,-0.636914132098145,-0.634722353213109,-0.634433654710344,-0.635621440238266,-0.637293570246133,-0.638776212360309,-0.639393309681282,-0.639679089100465,-0.640949642366282,-0.643653345893637,-0.646914327134645,-0.649821405499038,-0.651742196653666,-0.651096680859719,-0.647429857605738,-0.640129777010532,-0.631772980700475,-0.623237465894556,-0.615996040780212,-0.609391451793947,-0.605074997883814,-0.604962122750279,-0.606125339737851,-0.606700868528654,-0.606639665416847,-0.60418347510363,-0.599473351891635,-0.592879622243124,-0.584879774721435,-0.577730093799114,-0.57220748158147,-0.569004578133684,-0.572602794219139,-0.579775975893526,-0.593942318178931,-0.603549776419667,-0.604507293042003,-0.601346147754657,-0.594423840353581,-0.586998810670699,-0.579709516621434,-0.574165586422945,-0.571363281018806,-0.570890184398012,-0.572582379620802,-0.577359891385542,-0.585549808235792,-0.598552436988523
-0.637381300585161,-0.630379038751992,-0.625301558280955,-0.621662861204267,-0.619284166547209,-0.619468377118496,-0.621700357845056,-0.624089798318816,-0.626181996437345,-0.627569862785012,-0.630190478013045,-0.634115116659806,-0.639021971644869,-0.644531874986685,-0.648987339264371,-0.651251129875445,-0.648777606258669,-0.642594009849494,-0.634864938303493,-0.626999418484518,-0.619711041184832,-0.61258738793344,-0.607058309248732,-0.605819139410977,-0.606845636192407,-0.60741828638634,-0.606085086378392,-0.603190310847742,-0.600029691505747,-0.596359106953233,-0.590597786275964,-0.587983218048792,-0.585453724396073,-0.577802589023681,-0.57794465282557,-0.583764044169609,-0.594879536479227,-0.605344727520946,-0.606010500763834,-0.602273828177218,-0.595472027869521,-0.58908518615054,-0.582983917950462,-0.577446093203362,-0.574076199387758,-0.573078761341604,-0.575086937538029,-0.580191201009502,-0.588984117968698,-0.602022538905183
-0.630763573745322,-0.622485451769296,-0.615841818646509,-0.610672627755382,-0.607444626978738,-0.605775407475174,-0.607438344269328,-0.610690597942079,-0.613083303284073,-0.615508401092315,-0.619286640642005,-0.624793693715033,-0.631709632261822,-0.63966185328787,-0.646957626980418,-0.651662709482557,-0.650928563978905,-0.645770238479259,-0.638147682789646,-0.630806215455075,-0.623717219894959,-0.616613054711707,-0.610959570708812,-0.607951886578901,-0.608182331121022,-0.607986253049054,-0.603611105547162,-0.599301781730538,-0.597593602099525,-0.595673189720521,-0.59323060482746,-0.595727568374771,-0.594940214601581,-0.588664927279227,-0.582712244211536,-0.583186077356783,-0.591339574328521,-0.601319033450221,-0.604526229701813,-0.602593597702697,-0.595573469542544,-0.589894785656566,-0.584836522198361,-0.579810023813677,-0.57671552173265,-0.576119599985102,-0.57893541278146,-0.584917424392042,-0.593585384590051,-0.605827895376906
-0.624321253301965,-0.615802723704742,-0.608451088192559,-0.601952410592923,-0.597172960866595,-0.59502184904992,-0.596131540409518,-0.598368337505015,-0.599652623546915,-0.602311407375053,-0.60755359627046,-0.6153026061957,-0.625282436074986,-0.635759433492662,-0.646253648417221,-0.652879336520686,-0.653072210878071,-0.649135312514443,-0.641910340574563,-0.634989961649671,-0.627979125772683,-0.621112522533331,-0.615944035368474,-0.612712610599194,-0.612463007775515,-0.60953498266533,-0.602274512665752,-0.596795886736657,-0.593595873075374,-0.589616649486128,-0.592071598198331,-0.598342532086484,-0.599988107515159,-0.59405802170685,-0.584329346633545,-0.579805589709754,-0.584641435515928,-0.596084917024961,-0.602328934845603,-0.602081093238758,-0.595463976467004,-0.588120188745216,-0.583766983931762,-0.581348485658689,-0.580916633753352,-0.581992017357779,-0.585533461603517,-0.590964320945071,-0.598428558342228,-0.609826560728019
-0.618412023897467,-0.609138823388372,-0.60201301364356,-0.595243663190551,-0.589558450249555,-0.587412846938915,-0.588769727690057,-0.588581865711784,-0.585990829829929,-0.58749571878124,-0.595397320362985,-0.606809085977982,-0.62054480450675,-0.634208413999195,-0.647345340869032,-0.654227140508427,-0.655188204216547,-0.652157775953438,-0.645787586123395,-0.638955091155082,-0.632198854931068,-0.625869157970014,-0.621931899706768,-0.619003991387817,-0.617154478548891,-0.612449282238907,-0.607222161519012,-0.598467339323343,-0.589500249882589,-0.583646743051835,-0.585770263271762,-0.592545418621986,-0.594860029057148,-0.593678273025193,-0.587425302110693,-0.584271033003612,-0.585401078773116,-0.594646178783879,-0.600405382383663,-0.59846155418616,-0.592640465351766,-0.585937946422253,-0.582907597967595,-0.586013519358866,-0.589176443164771,-0.591133893054333,-0.593500151074276,-0.596823736215134,-0.602446356951236,-0.612273328469076
-0.613954664056192,-0.60405652924623,-0.595992238151653,-0.589891084107962,-0.585198497827687,-0.58309792993932,-0.583619859277697,-0.580447170670619,-0.573362053819348,-0.573901144878467,-0.584971593257609,-0.600544783224204,-0.617938995335116,-0.63483561804996,-0.649889819882033,-0.657105033734562,-0.657841900627253,-0.653446246346053,-0.647236701100086,-0.641039374209704,-0.635050841285456,-0.630371515051036,-0.627556276862373,-0.623834189940202,-0.618441556919536,-0.613957832176152,-0.613611239596881,-0.604241290349714,-0.589052018315002,-0.579084594525669,-0.58404274385166,-0.594773301203397,-0.599376658793839,-0.60004412541323,-0.595250552062931,-0.593671640758909,-0.596691185650366,-0.601910554412239,-0.600185522552392,-0.593701154594134,-0.588748838039062,-0.587483627603709,-0.588360224109389,-0.592467157105261,-0.597589705524007,-0.599681040691651,-0.600982011866829,-0.602074765149846,-0.605602474184296,-0.613604168234704
-0.61130329263478,-0.600549811564928,-0.591938379522147,-0.586136531436652,-0.58192308817263,-0.579889573832117,-0.579059004971557,-0.573481043322428,-0.564661545613982,-0.566884219465658,-0.579405608293184,-0.596289172787196,-0.615748890918656,-0.634577340408918,-0.650369451649511,-0.656543843939679,-0.65668302086615,-0.649304142395361,-0.642120217633783,-0.636367770898139,-0.63140388943134,-0.629990801864158,-0.630274359945783,-0.627120726648751,-0.616955527357223,-0.612226622021313,-0.613784171417226,-0.609523727210965,-0.598802104368191,-0.590736855729391,-0.590081206017255,-0.59850615833298,-0.609474676478171,-0.616660949348389,-0.610100336289842,-0.608817683306232,-0.609866789473411,-0.608704218896182,-0.602838702287266,-0.591507090655162,-0.587162762382256,-0.590901251392086,-0.59658463636083,-0.600529020785115,-0.6024869778991,-0.605145126507224,-0.607071705043957,-0.607657962055124,-0.609715345712097,-0.615771188774739
-0.608502869668168,-0.59753618388658,-0.589968988999609,-0.585117821834358,-0.581536929976717,-0.578421600951629,-0.576042921657931,-0.572077382322581,-0.566409048857944,-0.566846900633062,-0.576007822271086,-0.591914289828941,-0.609378225783836,-0.630702976846963,-0.647918782512155,-0.653371361292099,-0.650002909866418,-0.640679604678556,-0.631976118043301,-0.626254013316184,-0.62242907475634,-0.622177341813223,-0.626932829355903,-0.628235001645023,-0.615857556575423,-0.607976019266385,-0.608394503858598,-0.609372711572656,-0.604236867431406,-0.597845071773493,-0.59389986757555,-0.598443162574694,-0.618971080485768,-0.631780861645911,-0.624086695656934,-0.615303101185439,-0.607012752154311,-0.602784481171888,-0.60015487619518,-0.596636593742627,-0.592789937189441,-0.596623372776167,-0.607181420174546,-0.608736437846766,-0.607728423642224,-0.608988358646166,-0.611499981421038,-0.613622510773958,-0.615550286425983,-0.620980632076658
